Date,Open,High,Low,Close,Adj Close,Volume
2017-03-03,7679.100098,7703.700195,7659.250000,7696.200195,7696.189941,7933700
2017-03-06,7716.149902,7749.600098,7715.450195,7745.399902,7745.389648,7194500
2017-03-07,7758.750000,7758.799805,7723.250000,7735.299805,7735.289551,7592000
2017-03-08,7740.950195,7745.549805,7678.700195,7710.950195,7710.939941,8094300
2017-03-09,7704.049805,7731.899902,7692.750000,7710.000000,7709.989746,7769400
2017-03-10,7732.500000,7751.299805,7690.950195,7710.899902,7710.889648,6850800
2017-03-14,7844.299805,7864.600098,7807.500000,7835.649902,7835.639648,9908800
2017-03-15,7842.149902,7869.549805,7836.100098,7854.750000,7854.739746,9807900
2017-03-16,7893.500000,7931.649902,7892.649902,7928.549805,7928.539551,10594300
2017-03-17,7967.700195,7974.950195,7913.399902,7933.100098,7933.089844,11678900
2017-03-20,7944.899902,7945.049805,7906.000000,7918.600098,7918.589844,10467300
2017-03-21,7927.500000,7933.200195,7874.500000,7909.200195,7909.189941,8739200
2017-03-22,7849.649902,7861.149902,7817.649902,7830.100098,7830.089844,8606300
2017-03-23,7852.049805,7895.700195,7852.049805,7885.700195,7885.689941,8349700
2017-03-24,7900.500000,7926.850098,7894.750000,7905.299805,7905.289551,9531800
2017-03-27,7899.750000,7900.600098,7847.750000,7865.299805,7865.289551,8099400
2017-03-28,7895.299805,7919.850098,7894.000000,7912.100098,7912.089844,7780300
2017-03-29,7935.649902,7950.950195,7916.799805,7945.299805,7945.289551,9471600
2017-03-30,7950.000000,7983.850098,7946.750000,7976.899902,7976.889648,13676200
2017-03-31,7975.049805,8005.750000,7971.000000,7995.049805,7995.039551,10366700
2017-04-03,8028.549805,8057.399902,8014.399902,8053.149902,8053.139160,8364400
2017-04-05,8077.850098,8100.700195,8045.750000,8095.100098,8095.089355,10730600
2017-04-06,8081.500000,8096.250000,8056.350098,8092.100098,8092.089355,9448300
2017-04-07,8064.049805,8100.500000,8035.000000,8045.350098,8045.339355,9889200
2017-04-10,8070.450195,8077.950195,8038.299805,8052.100098,8052.089355,7817400
2017-04-11,8056.549805,8108.450195,8050.100098,8107.100098,8107.089355,11557500
2017-04-12,8115.200195,8122.549805,8028.700195,8078.850098,8078.839355,10915600
2017-04-13,8080.700195,8080.700195,8040.350098,8044.899902,8044.889160,8120400
2017-04-17,8044.000000,8058.000000,8017.200195,8042.600098,8042.589355,10835500
2017-04-18,8065.100098,8117.200195,7995.350098,8003.149902,8003.139648,12769200
2017-04-19,8008.399902,8031.250000,7983.200195,8021.000000,8020.989258,9477100
2017-04-20,8036.250000,8069.350098,8032.549805,8063.100098,8063.089355,9469400
2017-04-21,8099.950195,8106.500000,8030.450195,8057.700195,8057.689453,10842700
2017-04-24,8075.200195,8142.450195,8072.799805,8137.350098,8137.339355,10664200
2017-04-25,8183.600098,8218.900391,8167.700195,8216.700195,8216.689453,10554200
2017-04-26,8244.700195,8260.349609,8178.950195,8230.849609,8230.838867,11935100
2017-04-27,8241.950195,8245.250000,8210.650391,8222.200195,8222.189453,11412300
2017-04-28,8226.400391,8227.799805,8195.549805,8214.299805,8214.289063,11592200
2017-05-02,8244.700195,8260.049805,8186.000000,8231.349609,8231.338867,10324500
2017-05-03,8259.549805,8260.799805,8215.400391,8227.700195,8227.689453,9679800
2017-05-04,8263.849609,8269.099609,8235.799805,8265.799805,8265.789063,10514700
2017-05-05,8277.700195,8279.000000,8174.250000,8193.250000,8193.239258,12055400
2017-05-08,8216.950195,8241.250000,8206.599609,8226.099609,8226.088867,8799800
2017-05-09,8246.299805,8256.000000,8222.650391,8242.700195,8242.689453,9992700
2017-05-10,8266.650391,8325.599609,8265.049805,8320.200195,8320.189453,9261700
2017-05-11,8354.650391,8358.500000,8323.700195,8331.000000,8330.989258,8974100
2017-05-12,8343.150391,8343.900391,8271.950195,8299.200195,8299.189453,8323100
2017-05-15,8329.750000,8353.700195,8322.500000,8351.299805,8351.289063,9751000
2017-05-16,8367.250000,8401.400391,8359.099609,8398.950195,8398.939453,10574900
2017-05-17,8402.000000,8404.099609,8371.750000,8396.000000,8395.989258,9203300
2017-05-18,8334.299805,8361.450195,8269.250000,8279.150391,8279.139648,10670300
2017-05-19,8318.200195,8352.450195,8218.549805,8258.200195,8258.189453,10385200
2017-05-22,8304.900391,8322.500000,8228.799805,8235.049805,8235.039063,9537300
2017-05-23,8242.799805,8243.349609,8119.899902,8159.149902,8159.139160,11349000
2017-05-24,8178.350098,8192.250000,8087.000000,8106.600098,8106.589355,11360300
2017-05-25,8130.700195,8240.950195,8119.149902,8233.900391,8233.889648,13702700
2017-05-26,8238.950195,8335.799805,8231.349609,8331.849609,8331.838867,10798500
2017-05-29,8315.700195,8353.700195,8266.099609,8299.500000,8299.489258,10544200
2017-05-30,8286.000000,8334.349609,8262.400391,8328.950195,8328.939453,11140600
2017-05-31,8344.250000,8369.099609,8330.200195,8350.950195,8350.939453,15686900
2017-06-01,8343.849609,8374.650391,8338.049805,8367.150391,8367.139648,9220300
2017-06-02,8403.950195,8416.849609,8385.099609,8406.549805,8406.539063,12111500
2017-06-05,8418.650391,8448.299805,8404.500000,8435.750000,8435.739258,8178900
2017-06-06,8457.450195,8460.500000,8383.750000,8397.200195,8397.189453,7746300
2017-06-07,8420.099609,8442.000000,8400.200195,8431.500000,8431.489258,7987800
2017-06-08,8451.750000,8456.849609,8415.549805,8429.150391,8429.139648,7371900
2017-06-09,8427.150391,8459.200195,8398.500000,8452.750000,8452.739258,7834000
2017-06-12,8439.000000,8439.150391,8392.250000,8408.700195,8408.689453,7809600
2017-06-13,8415.750000,8448.500000,8396.700195,8408.000000,8407.989258,8858200
2017-06-14,8421.049805,8424.950195,8381.099609,8420.799805,8420.789063,9381200
2017-06-15,8420.849609,8427.700195,8383.549805,8400.200195,8400.189453,10093500
2017-06-16,8416.549805,8440.950195,8392.200195,8411.450195,8411.439453,10150200
2017-06-19,8446.950195,8467.450195,8428.700195,8453.099609,8453.088867,6872700
2017-06-20,8467.299805,8475.900391,8444.750000,8454.000000,8453.989258,7686100
2017-06-21,8451.549805,8454.950195,8424.049805,8443.599609,8443.588867,9176100
2017-06-22,8455.900391,8496.000000,8412.099609,8423.849609,8423.838867,12237900
2017-06-23,8435.599609,8438.349609,8332.700195,8355.099609,8355.088867,11567000
2017-06-27,8372.349609,8382.150391,8249.500000,8285.500000,8285.489258,11788800
2017-06-28,8286.700195,8303.099609,8249.099609,8279.700195,8279.689453,10067200
2017-06-29,8308.400391,8352.950195,8292.750000,8301.099609,8301.088867,15074200
2017-06-30,8280.099609,8343.799805,8250.299805,8331.599609,8331.588867,11194800
2017-07-03,8380.000000,8423.450195,8348.400391,8416.400391,8416.389648,9133000
2017-07-04,8442.900391,8450.799805,8394.799805,8410.700195,8410.689453,9347600
2017-07-05,8419.400391,8456.400391,8412.400391,8451.500000,8451.489258,9712000
2017-07-06,8470.250000,8506.150391,8463.549805,8481.750000,8481.739258,10331700
2017-07-07,8480.150391,8494.349609,8457.250000,8479.450195,8479.439453,11035600
2017-07-10,8521.150391,8563.849609,8465.500000,8556.950195,8556.939453,2648400
2017-07-11,8580.000000,8596.950195,8539.599609,8544.900391,8544.889648,10236700
2017-07-12,8564.299805,8591.650391,8552.250000,8585.500000,8585.488281,9770900
2017-07-13,8620.549805,8649.650391,8619.200195,8646.299805,8646.288086,8869200
2017-07-14,8664.299805,8664.299805,8599.500000,8640.700195,8640.688477,9161400
2017-07-17,8659.700195,8668.000000,8637.450195,8659.500000,8659.488281,10828900
2017-07-18,8605.400391,8642.349609,8579.950195,8589.799805,8589.788086,11118400
2017-07-19,8617.950195,8665.599609,8616.150391,8662.150391,8662.138672,11233700
2017-07-20,8678.049805,8680.349609,8634.299805,8641.599609,8641.587891,9512500
2017-07-21,8663.849609,8678.150391,8602.599609,8669.750000,8669.738281,14089400
2017-07-24,8687.900391,8719.450195,8676.200195,8702.849609,8702.837891,14760600
2017-07-25,8735.200195,8735.849609,8693.299805,8710.599609,8710.587891,12171200
2017-07-26,8727.349609,8753.400391,8717.349609,8748.750000,8748.738281,15808500
2017-07-27,8783.299805,8817.349609,8724.700195,8737.099609,8737.087891,17086400
2017-07-28,8715.750000,8755.950195,8691.349609,8747.450195,8747.438477,12811500
2017-07-31,8767.049805,8799.299805,8752.250000,8793.299805,8793.288086,10210000
2017-08-01,8815.250000,8820.750000,8786.049805,8812.599609,8812.587891,8351500
2017-08-02,8831.500000,8832.799805,8765.950195,8786.849609,8786.837891,10078300
2017-08-03,8788.349609,8788.349609,8715.049805,8729.299805,8729.288086,12177600
2017-08-04,8722.700195,8784.950195,8705.049805,8776.200195,8776.188477,10649100
2017-08-07,8789.849609,8822.400391,8784.150391,8806.450195,8806.438477,9910400
2017-08-08,8820.849609,8831.049805,8695.500000,8726.849609,8726.837891,11905400
2017-08-09,8709.099609,8711.900391,8620.700195,8637.150391,8637.138672,12238900
2017-08-10,8603.700195,8606.900391,8443.099609,8497.750000,8497.739258,12891700
2017-08-11,8395.400391,8487.750000,8371.200195,8427.700195,8427.689453,14135600
2017-08-14,8479.450195,8558.700195,8477.500000,8541.500000,8541.489258,11073000
2017-08-16,8575.000000,8640.500000,8526.950195,8635.700195,8635.688477,10559300
2017-08-17,8674.150391,8685.250000,8627.400391,8643.299805,8643.288086,10102800
2017-08-18,8607.049805,8607.049805,8541.500000,8594.250000,8594.238281,9666200
2017-08-21,8618.500000,8635.400391,8497.250000,8509.400391,8509.389648,8626400
2017-08-22,8558.950195,8575.950195,8487.099609,8499.299805,8499.289063,9474200
2017-08-23,8536.650391,8589.400391,8523.049805,8585.000000,8584.988281,8309800
2017-08-24,8610.200195,8622.099609,8586.549805,8605.750000,8605.738281,8963300
2017-08-28,8646.299805,8677.349609,8632.750000,8669.599609,8669.587891,8634900
2017-08-29,8648.700195,8648.900391,8561.750000,8571.799805,8571.788086,9149400
2017-08-30,8628.450195,8678.700195,8625.799805,8663.150391,8663.138672,9505800
2017-08-31,8683.400391,8700.500000,8647.750000,8694.950195,8694.938477,13565400
2017-09-01,8717.049805,8763.299805,8700.450195,8755.250000,8755.238281,10602500
2017-09-04,8763.750000,8765.799805,8639.900391,8700.349609,8700.337891,10399000
2017-09-05,8723.000000,8754.900391,8698.400391,8747.200195,8747.188477,8891600
2017-09-06,8703.299805,8745.700195,8686.950195,8732.400391,8732.388672,10296200
2017-09-07,8766.200195,8785.900391,8747.900391,8757.150391,8757.138672,10303100
2017-09-08,8785.700195,8792.049805,8729.950195,8749.950195,8749.938477,10428800
2017-09-11,8789.299805,8830.400391,8782.549805,8810.950195,8810.938477,10085800
2017-09-12,8854.849609,8894.200195,8833.750000,8890.650391,8890.638672,10463500
2017-09-13,8900.750000,8928.099609,8853.099609,8866.849609,8866.837891,11750800
2017-09-14,8894.750000,8918.700195,8865.900391,8884.950195,8884.938477,10056200
2017-09-15,8864.000000,8906.799805,8839.250000,8887.599609,8887.587891,12258000
2017-09-18,8932.900391,8963.799805,8931.799805,8946.900391,8946.888672,9990800
2017-09-19,8967.799805,8970.099609,8930.099609,8951.750000,8951.738281,12039200
2017-09-20,8970.349609,8976.750000,8932.700195,8938.400391,8938.388672,11029600
2017-09-21,8942.000000,8957.549805,8845.900391,8911.200195,8911.188477,10844100
2017-09-22,8886.700195,8887.049805,8726.250000,8738.000000,8737.988281,10798700
2017-09-25,8737.849609,8738.049805,8574.799805,8638.299805,8638.288086,11547500
2017-09-26,8641.099609,8677.500000,8592.900391,8654.599609,8654.587891,9497800
2017-09-27,8700.349609,8700.349609,8502.400391,8520.950195,8520.939453,9928200
2017-09-28,8529.150391,8571.950195,8476.299805,8557.099609,8557.088867,13920800
2017-09-29,8597.799805,8653.500000,8586.500000,8600.000000,8599.988281,9845300
2017-10-03,8689.750000,8691.900391,8640.799805,8662.400391,8662.388672,8502000
2017-10-04,8687.799805,8725.849609,8658.299805,8706.849609,8706.837891,8483000
2017-10-05,8721.750000,8746.150391,8699.750000,8706.450195,8706.438477,8661800
2017-10-06,8729.950195,8793.400391,8729.000000,8787.400391,8787.388672,10059900
2017-10-09,8799.799805,8824.750000,8774.650391,8798.299805,8798.288086,10125200
2017-10-10,8823.450195,8848.599609,8816.549805,8836.400391,8836.388672,10090800
2017-10-11,8865.750000,8886.799805,8760.650391,8792.400391,8792.388672,11633000
2017-10-12,8818.599609,8895.700195,8784.650391,8890.049805,8890.038086,9567800
2017-10-13,8916.650391,8954.650391,8913.950195,8937.200195,8937.188477,10718800
2017-10-16,8974.250000,9000.099609,8937.650391,8985.250000,8985.238281,9807700
2017-10-17,8988.750000,9011.099609,8972.799805,9002.349609,9002.337891,9506500
2017-10-18,8991.650391,9005.900391,8957.049805,8984.650391,8984.638672,9285600
2017-10-19,8992.950195,8994.799805,8915.099609,8937.650391,8937.638672,2251400
2017-10-23,8961.950195,8998.200195,8922.750000,8972.900391,8972.888672,10216900
2017-10-24,9002.700195,9017.900391,8973.700195,8993.799805,8993.788086,10635800
2017-10-25,9089.500000,9103.000000,9017.799805,9065.150391,9065.138672,22925000
2017-10-26,9067.200195,9115.150391,9047.400391,9106.750000,9106.738281,20422800
2017-10-27,9128.849609,9136.450195,9094.500000,9104.450195,9104.438477,13558400
2017-10-30,9137.549805,9177.200195,9132.150391,9165.099609,9165.087891,11916800
2017-10-31,9173.950195,9175.500000,9130.950195,9153.599609,9153.587891,13728300
2017-11-01,9203.950195,9249.150391,9201.049805,9234.849609,9234.837891,14645600
2017-11-02,9243.299805,9264.099609,9217.599609,9237.750000,9237.738281,12672600
2017-11-03,9272.099609,9272.150391,9219.700195,9260.650391,9260.638672,14136300
2017-11-06,9254.299805,9305.750000,9242.250000,9273.099609,9273.087891,12496600
2017-11-07,9303.150391,9309.650391,9152.650391,9169.549805,9169.538086,14520000
2017-11-08,9183.900391,9201.200195,9097.599609,9117.549805,9117.538086,11864000
2017-11-09,9169.650391,9183.200195,9087.200195,9147.299805,9147.288086,11302900
2017-11-10,9144.750000,9178.400391,9100.349609,9154.950195,9154.938477,12472100
2017-11-13,9163.049805,9171.150391,9075.799805,9082.450195,9082.438477,13299500
2017-11-14,9085.700195,9106.950195,9042.000000,9051.500000,9051.488281,12167100
2017-11-15,9039.849609,9043.150391,8949.000000,8973.750000,8973.738281,12193800
2017-11-16,9005.099609,9078.599609,8993.900391,9065.000000,9064.988281,12216600
2017-11-17,9161.799805,9185.500000,9125.150391,9137.099609,9137.087891,12064000
2017-11-20,9143.500000,9169.950195,9122.349609,9161.900391,9161.888672,10617100
2017-11-21,9192.049805,9215.849609,9166.400391,9185.400391,9185.388672,12374000
2017-11-22,9210.849609,9219.950195,9161.750000,9195.700195,9195.688477,11286000
2017-11-23,9212.349609,9226.750000,9164.299805,9207.400391,9207.388672,10331700
2017-11-24,9226.750000,9254.500000,9221.000000,9246.049805,9246.038086,10347100
2017-11-27,9228.200195,9272.849609,9212.950195,9267.500000,9267.488281,10588500
2017-11-28,9266.299805,9286.849609,9234.799805,9254.299805,9254.288086,11826600
2017-11-29,9265.500000,9280.650391,9231.650391,9244.700195,9244.688477,10193500
2017-11-30,9220.349609,9220.349609,9143.400391,9154.500000,9154.488281,16439300
2017-12-01,9191.450195,9209.150391,9046.700195,9060.400391,9060.388672,10353800
2017-12-04,9106.700195,9110.849609,9023.599609,9059.349609,9059.337891,8572100
2017-12-05,9052.450195,9074.950195,8995.000000,9056.599609,9056.587891,8822900
2017-12-06,9034.849609,9050.950195,8981.950195,8988.549805,8988.538086,8899200
2017-12-07,9005.750000,9114.400391,9005.549805,9103.049805,9103.038086,9330600
2017-12-08,9136.599609,9197.049805,9135.400391,9190.549805,9190.538086,12479500
2017-12-11,9232.250000,9241.150391,9205.200195,9231.900391,9231.888672,9608500
2017-12-12,9237.150391,9237.599609,9149.349609,9156.500000,9156.488281,9037600
2017-12-13,9155.849609,9197.549805,9078.799805,9101.799805,9101.788086,10629300
2017-12-14,9135.250000,9150.250000,9043.849609,9133.650391,9133.638672,8837700
2017-12-15,9217.799805,9242.849609,9207.599609,9216.750000,9216.738281,9898400
2017-12-18,9162.549805,9318.650391,9000.400391,9270.849609,9270.837891,11288200
2017-12-19,9300.849609,9367.049805,9297.750000,9360.450195,9360.437500,9921400
2017-12-20,9386.650391,9398.950195,9351.000000,9363.450195,9363.437500,14662000
2017-12-21,9391.299805,9399.750000,9364.299805,9387.750000,9387.737305,18463900
2017-12-22,9408.750000,9440.200195,9402.250000,9431.500000,9431.487305,13876200
2017-12-26,9452.000000,9477.400391,9427.900391,9470.349609,9470.336914,15672000
2017-12-27,9478.150391,9493.849609,9413.250000,9438.250000,9438.237305,19714700
2017-12-28,9450.250000,9481.099609,9425.799805,9435.849609,9435.836914,24402600
2017-12-29,9456.799805,9496.400391,9454.650391,9490.650391,9490.637695,25971400
2018-01-01,9500.200195,9518.900391,9421.700195,9434.500000,9434.487305,21722200
2018-01-02,9474.099609,9487.799805,9377.299805,9417.849609,9417.836914,20647700
2018-01-03,9455.549805,9483.349609,9424.099609,9439.349609,9439.336914,15767100
2018-01-04,9468.099609,9511.849609,9441.900391,9505.750000,9505.737305,18783300
2018-01-05,9536.750000,9577.299805,9529.950195,9573.450195,9573.437500,20064800
2018-01-08,9608.150391,9645.750000,9606.500000,9639.250000,9639.237305,15777600
2018-01-09,9661.099609,9669.450195,9607.700195,9640.750000,9640.737305,15900200
2018-01-10,9655.750000,9658.799805,9593.500000,9630.599609,9630.586914,15578100
2018-01-11,9635.900391,9669.299805,9614.650391,9650.299805,9650.287109,13859300
2018-01-12,9681.849609,9689.750000,9583.200195,9665.200195,9665.187500,16541500
2018-01-15,9700.950195,9743.650391,9690.900391,9699.849609,9699.836914,13428200
2018-01-16,9720.099609,9720.349609,9598.049805,9612.599609,9612.586914,16595100
2018-01-17,9612.099609,9696.400391,9536.200195,9686.599609,9686.586914,17409100
2018-01-18,9761.099609,9769.799805,9605.400391,9646.799805,9646.787109,17720100
2018-01-19,9658.400391,9733.500000,9625.099609,9723.099609,9723.086914,13060800
2018-01-22,9721.450195,9793.400391,9710.950195,9787.299805,9787.287109,12662800
2018-01-23,9816.400391,9885.250000,9814.650391,9877.200195,9877.187500,15139800
2018-01-24,9865.700195,9895.000000,9825.250000,9853.900391,9853.887695,13711300
2018-01-25,9866.849609,9866.849609,9780.349609,9810.000000,9809.987305,16417600
2018-01-29,9829.000000,9868.400391,9806.049805,9819.450195,9819.437500,11459400
2018-01-30,9809.950195,9810.000000,9729.150391,9743.049805,9743.037109,13659100
2018-01-31,9716.700195,9746.049805,9648.150391,9697.900391,9697.887695,12618100
2018-02-01,9717.299805,9764.349609,9551.549805,9687.049805,9687.037109,14403900
2018-02-02,9606.099609,9611.349609,9392.900391,9409.799805,9409.787109,18861200
2018-02-05,9254.549805,9367.549805,9221.049805,9344.400391,9344.387695,14829200
2018-02-06,8985.799805,9265.900391,8968.500000,9190.549805,9190.538086,15601400
2018-02-07,9300.150391,9306.799805,9181.700195,9206.349609,9206.337891,12547900
2018-02-08,9246.049805,9365.750000,9220.349609,9322.599609,9322.586914,12408500
2018-02-09,9167.000000,9272.049805,9155.000000,9251.099609,9251.087891,12634500
2018-02-12,9314.299805,9362.299805,9296.599609,9348.450195,9348.437500,12341600
2018-02-14,9397.799805,9399.799805,9292.849609,9326.700195,9326.687500,14034600
2018-02-15,9360.450195,9399.400391,9293.349609,9323.599609,9323.586914,12631700
2018-02-16,9369.250000,9386.000000,9212.200195,9235.599609,9235.587891,11410200
2018-02-19,9265.000000,9265.250000,9091.750000,9159.950195,9159.938477,11988700
2018-02-20,9171.200195,9207.349609,9135.700195,9151.049805,9151.038086,10580100
2018-02-21,9205.099609,9205.400391,9129.349609,9167.599609,9167.587891,9881300
2018-02-22,9133.900391,9160.599609,9119.299805,9138.500000,9138.488281,13419300
2018-02-23,9165.450195,9257.500000,9157.099609,9251.349609,9251.337891,12211300
2018-02-26,9291.049805,9338.200195,9280.799805,9332.650391,9332.637695,12108300
2018-02-27,9360.900391,9374.900391,9289.250000,9302.250000,9302.238281,11646700
2018-02-28,9244.500000,9290.200195,9213.849609,9261.900391,9261.888672,13962600
2018-03-01,9254.400391,9297.400391,9215.799805,9225.349609,9225.337891,10347900
2018-03-05,9202.099609,9202.200195,9104.150391,9136.099609,9136.087891,11388100
2018-03-06,9191.450195,9214.450195,9013.450195,9039.799805,9039.788086,11898400
2018-03-07,9025.099609,9029.950195,8924.700195,8936.849609,8936.837891,14601200
2018-03-08,8992.400391,9021.650391,8898.900391,9000.700195,9000.688477,13999900
2018-03-09,9032.549805,9051.400391,8972.500000,8986.400391,8986.388672,11524500
2018-03-12,9053.700195,9130.400391,9034.250000,9121.750000,9121.738281,12690100
2018-03-13,9102.700195,9194.349609,9096.200195,9157.900391,9157.888672,15445800
2018-03-14,9126.900391,9158.200195,9091.450195,9151.549805,9151.538086,13006500
2018-03-15,9151.349609,9177.950195,9122.650391,9133.900391,9133.888672,13828000
2018-03-16,9127.799805,9128.500000,8991.849609,9004.450195,9004.438477,17778700
2018-03-19,9026.400391,9032.299805,8879.299805,8894.200195,8894.188477,12329400
2018-03-20,8854.000000,8945.349609,8847.799805,8920.450195,8920.438477,12323800
2018-03-21,8970.849609,9015.650391,8929.650391,8949.099609,8949.087891,11810200
2018-03-22,8961.950195,8991.700195,8897.299805,8904.000000,8903.988281,12015700
2018-03-23,8765.650391,8815.549805,8744.500000,8800.799805,8800.788086,13975900
2018-03-26,8795.049805,8923.049805,8765.849609,8914.349609,8914.337891,13631900
2018-03-27,8968.349609,8995.349609,8938.900391,8978.099609,8978.087891,12046900
2018-03-28,8940.200195,8953.900391,8899.000000,8912.099609,8912.087891,15917800
2018-04-02,8949.450195,9030.700195,8933.450195,9023.599609,9023.587891,10131700
2018-04-03,9004.900391,9082.049805,8997.700195,9074.849609,9074.837891,12218000
2018-04-04,9105.500000,9120.099609,8962.450195,8975.599609,8975.587891,14681500
2018-04-05,9069.049805,9150.849609,9068.400391,9146.150391,9146.138672,13037800
2018-04-06,9148.450195,9183.450195,9116.549805,9172.049805,9172.038086,13370000
2018-04-09,9179.200195,9223.349609,9175.900391,9205.200195,9205.188477,10638300
2018-04-10,9237.799805,9246.450195,9199.200195,9219.150391,9219.138672,11227400
2018-04-11,9242.299805,9242.299805,9179.849609,9230.849609,9230.837891,11473600
2018-04-12,9226.450195,9263.349609,9210.250000,9247.250000,9247.238281,10999300
2018-04-13,9276.650391,9304.099609,9240.700195,9267.650391,9267.638672,10221900
2018-04-16,9205.049805,9317.849609,9202.799805,9311.299805,9311.287109,9922500
2018-04-17,9339.400391,9340.500000,9287.599609,9330.299805,9330.287109,9701100
2018-04-18,9359.099609,9366.750000,9295.750000,9311.599609,9311.586914,11023800
2018-04-19,9345.650391,9360.799805,9328.500000,9356.400391,9356.387695,11533900
2018-04-20,9349.200195,9359.099609,9315.150391,9347.650391,9347.637695,10781800
2018-04-23,9366.799805,9410.900391,9324.000000,9373.400391,9373.387695,9283000
2018-04-24,9375.950195,9403.400391,9359.049805,9390.400391,9390.387695,12082400
2018-04-25,9387.450195,9393.500000,9323.400391,9349.950195,9349.937500,12017900
2018-04-26,9368.750000,9388.849609,9339.650391,9381.349609,9381.336914,14945600
2018-04-27,9412.950195,9467.049805,9410.450195,9443.650391,9443.637695,11317600
2018-04-30,9464.000000,9503.599609,9463.200195,9496.500000,9496.487305,10329800
2018-05-02,9531.599609,9531.650391,9416.500000,9444.500000,9444.487305,12929100
2018-05-03,9442.099609,9442.200195,9355.049805,9388.650391,9388.637695,12511300
2018-05-04,9402.500000,9402.500000,9327.299805,9339.750000,9339.737305,12206200
2018-05-07,9371.700195,9424.400391,9353.299805,9418.799805,9418.787109,10437000
2018-05-08,9451.900391,9452.450195,9396.750000,9419.849609,9419.836914,12725200
2018-05-09,9401.200195,9443.150391,9399.450195,9418.900391,9418.887695,10216100
2018-05-10,9444.650391,9448.500000,9351.500000,9360.950195,9360.937500,11881900
2018-05-11,9385.799805,9421.349609,9356.000000,9416.349609,9416.336914,11134500
2018-05-14,9425.250000,9432.400391,9371.450195,9389.950195,9389.937500,11259700
2018-05-15,9391.099609,9490.799805,9341.200195,9365.900391,9365.887695,13188200
2018-05-16,9324.700195,9365.000000,9275.599609,9328.700195,9328.687500,13921700
2018-05-17,9359.150391,9360.150391,9290.299805,9304.450195,9304.438477,17660800
2018-05-18,9298.950195,9300.549805,9200.299805,9209.200195,9209.188477,18984600
2018-05-21,9221.099609,9224.950195,9099.849609,9108.700195,9108.688477,14382900
2018-05-22,9110.650391,9152.250000,9080.349609,9145.650391,9145.638672,14447800
2018-05-23,9136.650391,9151.799805,9059.349609,9069.799805,9069.788086,11838000
2018-05-24,9098.750000,9130.950195,9046.700195,9115.549805,9115.538086,11682800
2018-05-25,9135.049805,9230.700195,9126.599609,9215.549805,9215.538086,11832600
2018-05-28,9256.799805,9320.099609,9251.799805,9307.549805,9307.538086,12007700
2018-05-29,9309.950195,9337.250000,9250.500000,9270.599609,9270.587891,12491500
2018-05-30,9220.799805,9283.549805,9209.849609,9255.000000,9254.988281,13835700
2018-05-31,9299.400391,9333.650391,9249.200195,9315.349609,9315.336914,23950000
2018-06-01,9317.799805,9334.700195,9245.549805,9255.099609,9255.087891,14690600
2018-06-04,9308.299805,9310.900391,9167.950195,9175.900391,9175.888672,10707900
2018-06-05,9176.650391,9178.299805,9072.650391,9110.500000,9110.488281,13037400
2018-06-06,9114.200195,9214.299805,9096.000000,9205.900391,9205.888672,13338700
2018-06-07,9244.700195,9327.849609,9243.700195,9300.099609,9300.087891,12970300
2018-06-08,9275.200195,9324.700195,9254.299805,9316.250000,9316.237305,11045300
2018-06-11,9334.450195,9386.150391,9324.299805,9332.400391,9332.387695,10561900
2018-06-12,9355.650391,9394.900391,9338.299805,9386.450195,9386.437500,10482500
2018-06-13,9421.000000,9423.200195,9382.549805,9386.400391,9386.387695,11302400
2018-06-14,9372.299805,9372.549805,9322.500000,9356.650391,9356.637695,9767200
2018-06-15,9358.349609,9376.650391,9303.250000,9343.700195,9343.687500,12050000
2018-06-18,9350.650391,9354.049805,9311.349609,9318.549805,9318.537109,9104200
2018-06-19,9305.400391,9305.400391,9225.750000,9234.500000,9234.488281,11505800
2018-06-20,9255.000000,9286.650391,9239.049805,9276.400391,9276.388672,10248900
2018-06-21,9305.049805,9307.000000,9229.799805,9240.250000,9240.238281,9382000
2018-06-22,9241.150391,9307.250000,9204.049805,9296.650391,9296.638672,9403200
2018-06-25,9297.650391,9310.500000,9225.349609,9234.400391,9234.388672,9297700
2018-06-26,9217.049805,9261.700195,9209.849609,9231.799805,9231.788086,10381000
2018-06-27,9246.500000,9246.500000,9110.250000,9129.250000,9129.238281,12202400
2018-06-28,9119.849609,9125.599609,9018.049805,9036.950195,9036.938477,16869700
2018-06-29,9065.900391,9167.500000,9065.549805,9162.450195,9162.438477,11909000
2018-07-02,9185.200195,9186.549805,9060.599609,9109.000000,9108.988281,11514800
2018-07-03,9113.849609,9156.349609,9078.799805,9149.400391,9149.388672,9391000
2018-07-04,9158.799805,9200.250000,9123.599609,9194.549805,9194.538086,8879700
2018-07-05,9207.599609,9207.599609,9153.450195,9166.599609,9166.587891,9187000
2018-07-06,9160.700195,9233.000000,9153.400391,9194.500000,9194.488281,9741900
2018-07-09,9250.400391,9281.299805,9231.799805,9277.950195,9277.938477,9071700
2018-07-10,9321.450195,9365.150391,9305.400391,9359.400391,9359.387695,9701100
2018-07-11,9362.599609,9379.599609,9333.849609,9344.250000,9344.237305,11175000
2018-07-12,9392.750000,9442.400391,9373.099609,9380.900391,9380.887695,11567800
2018-07-13,9406.000000,9408.299805,9335.099609,9349.049805,9349.037109,11041700
